filename,width,height,class,xmin,ymin,xmax,ymax
screencapture-guelphhyundai-certified-Honda-2013-Honda-Civic-EX-7b83d9f80a0e0a6b2b64b19366360785-htm-2018-11-22-14_37_46.jpg,1920,5280,car,1130,1002,1147,1031
screencapture-drivingforward-used-vehicle-2010-ford-f-150-xlt-id9095026-htm-2018-12-06-10_04_42.jpg,1677,7105,car,899,572,942,610
screencapture-goodwillsusedcars-ca-certified-Hummer-2008-Hummer-H3-067cba3e0a0e08be54f72bfd792d1f02-htm-2018-11-22-14_04_52.jpg,1920,3096,car,1085,433,1104,467
screencapture-planetford-ca-used-Volkswagen-2013-Volkswagen-Jetta-c3917de70a0e08b91f5cda976ce28f5e-htm-2018-12-07-12_49_51.jpg,1680,5276,car,1024,735,1040,759
screencapture-durhamkia-used-Kia-2016-Kia-Forte-ab8071d20a0e0ae9564bf69423cbaf50-htm-2018-12-13-19_10_10.jpg,1472,3133,car,864,647,878,674
screencapture-okesauto-ca-cars-for-sale-2009-mazda-tribute-2018-11-22-14_57_23.jpg,1920,2212,car,1350,941,1385,975
screencapture-northwesttoyota-ca-used-vehicle-2013-ford-explorer-xlt-id8965069-htm-2018-11-22-13_18_51.jpg,1920,7904,car,1026,800,1047,826
screencapture-westendautomotive-used-Volvo-2010-Volvo-S40-7f3cbf310a0e0c581882bbc7f0ba88b3-htm-2018-12-06-08_43_34.jpg,1677,2602,car,956,849,974,879
screencapture-brantfordkia-used-Ram-2013-Ram-1500-1c1b53a90a0e0ae773a94efa65eb4dbe-htm-2018-12-07-13_03_34.jpg,1680,3454,car,930,871,977,930
screencapture-torontochrysler-used-Subaru-2014-Subaru-XV-Crosstrek-5f73d8220a0e0adf45cc52b4d6ce3e7c-htm-2018-12-07-17_55_05.jpg,1680,5191,car,1007,939,1028,975
screencapture-sherwoodbuickgmc-used-Ram-2013-Ram-1500-e5a6242d0a0e08bb608fed85efbdcabb-htm-2018-12-07-19_58_14.jpg,1690,4252,car,970,980,995,1012
screencapture-scarsview-ca-used-Audi-2013-Audi-TT-d71cf2ba0a0e0ae97d17d33faebc1182-htm-2018-12-11-08_47_31.jpg,1472,3578,car,866,810,882,833
screencapture-silverzincmotors-autotrader-ca-used-Audi-2013-Audi-A6-f5f7e8670a0e08bc5656042f878fbfe3-htm-2018-12-03-18_42_30.jpg,1677,1517,car,910,745,919,755
screencapture-northbaymazda-ca-inventory-used-2014-toyota-sienna-le-with-awd-cloth-interior-bluetooth-bucket-seats-awd-mini-van-passenger-5tdjk3dc2es090678-2018-12-07-12_55_10.jpg,1680,4699,car,1036,920,1072,956
screencapture-carconnect-used-Nissan-2018-Nissan-Sentra-8cbab3fb0a0e0c5b538682caffd01958-htm-2018-12-13-10_15_07.jpg,1472,3508,car,858,971,883,1010
screencapture-doyledodge-certified-Jeep-2014-Jeep-Grand-Cherokee-21e775010a0e0ae94b8a36a59d59ba1b-htm-2018-12-07-12_16_02.jpg,1680,4388,car,971,978,986,1002
screencapture-wellandtoyota-ca-used-vehicle-2014-toyota-sienna-le-8-passenger-id9024384-htm-2018-12-09-11_38_18.jpg,1680,8505,car,900,651,944,699
screencapture-bellevilletrucks-used-Ford-2012-Ford-F-250-b39a35410a0e0a3829015cbacdc8489f-htm-2018-12-07-12_36_14.jpg,1680,2358,car,970,1041,980,1051
screencapture-campbellfordchrysler-ca-used-Chrysler-2014-Chrysler-Town-amp-Country-ccd34cc40a0e0ae84f254034f2f97417-htm-2018-12-11-08_17_03.jpg,1472,4240,car,862,841,885,874
screencapture-canmorecamclarkford-used-Volkswagen-2012-Volkswagen-Jetta-75e47aea0a0e08bb0f93130bdcf12f1a-htm-2018-12-07-12_56_13.jpg,1680,3183,car,971,849,986,875
screencapture-bayautozone-certified-Volvo-2016-Volvo-XC90-Toronto-8f73649f0a0e08bc0fb4d9573bb4eb87-htm-2018-12-12-17_58_32.jpg,1472,4239,car,863,867,880,897
screencapture-ontariohyundaicars-used-vehicle-2018-hyundai-santa-fe-sport-24-premium-id9100028-htm-2018-12-12-17_39_57.jpg,1472,3307,car,828,1135,834,1144
screencapture-stampedetoyota-vehicle-details-used-2013-ford-fusion-4dr-sdn-hybrid-titanium-fwd-ne-calgary-ab-id-27294597-2018-12-03-17_32_28.jpg,1677,2250,car,685,601,700,627
screencapture-marynurse-VehicleDetails-certified-2013-GMC-Terrain-SLT_1-Whitby-ON-3290925263-2018-12-09-09_53_16.jpg,1680,3690,car,779,915,799,944
screencapture-loolooauto-ca-certified-BMW-2008-BMW-5-Series-e2bdcb3d0a0e08bb5700c80c694a1bc9-htm-2018-11-22-14_05_23.jpg,1920,3311,car,1087,770,1104,799
screencapture-royaloaknissan-ca-used-Chevrolet-2013-Chevrolet-Equinox-calgary-8bf0c7b00a0e0ae830512b4bac81f7af-htm-2018-12-03-12_16_06.jpg,1677,2331,car,966,743,983,773
screencapture-skylineauto-ca-used-vehicle-2011-toyota-highlander-v6-limited-id8990754-htm-2018-12-01-07_15_58.jpg,1677,9112,car,900,540,941,581
screencapture-autotrader-ca-a-Ram-1500-Peterborough-Ontario-5_41698917_ON20071113111850491-2018-12-12-19_22_51.jpg,1472,3292,car,890,596,912,610
screencapture-kingstonhonda-used-vehicle-2004-chrysler-sebring-id8974678-htm-2018-11-22-14_20_40 (1).jpg,1920,1493,car,1018,518,1064,562
screencapture-jackcarterchev-ca-certified-Chevrolet-2014-Chevrolet-Camaro-89c28f8c0a0e0a3a6a562b9ddf4c194f-htm-2018-12-09-15_29_51.jpg,1680,3125,car,950,832,967,862
screencapture-sportmotors-ca-inventory-2016-nissan-sentra-3136568-2018-12-13-15_34_03.jpg,1472,5890,car,502,545,511,559
screencapture-woodstockhyundai-used-vehicle-2018-chevrolet-cruze-lt-auto-id9069989-htm-2018-12-12-19_51_56.jpg,1472,2959,car,828,972,833,981
screencapture-drivingforward-used-vehicle-2012-dodge-grand-caravan-sesxt-id9059213-htm-2018-12-07-13_59_45.jpg,1680,7404,car,900,562,942,602
screencapture-luxuryautoimports-ca-certified-Audi-2014-Audi-A6-cbf9a3730a0e08be358282a6222165eb-htm-2018-12-08-20_25_27.jpg,1680,4485,car,967,828,984,859
screencapture-mapletoyota-used-Toyota-2015-Toyota-Venza-2d7d5cb00a0e08bb0f93130b91c40969-htm-2018-11-28-17_28_21.jpg,1920,3506,car,1078,886,1098,924
screencapture-lethbridgetrucktown-ca-used-Ford-2013-Ford-F-150-1160993a0a0e0ae73012eceb2abf5c0e-htm-2018-12-04-16_53_02.jpg,1677,3223,car,965,776,981,802
screencapture-durhamkia-used-Volkswagen-2010-Volkswagen-Routan-cf458cb00a0e0ae75825860031069e8c-htm-2018-12-01-09_26_50.jpg,1677,3280,car,966,647,981,674
screencapture-royaloaknissan-ca-new-Nissan-2018-Nissan-Murano-calgary-306428700a0e0ae773a94efa60e082eb-htm-2018-12-13-16_06_04.jpg,1472,2561,car,864,897,879,927
screencapture-gorruds-used-vehicle-2014-toyota-corolla-ce-id9089375-htm-2018-12-12-18_54_00.jpg,1472,7464,car,828,924,833,931
screencapture-marynurse-VehicleDetails-new-2019-Cadillac-XT5-Luxury_AWD-Whitby-ON-3341554173-2018-12-12-16_44_27.jpg,1472,3377,car,679,782,696,809
screencapture-autotrader-ca-a-Toyota-Sienna-Cambridge-Ontario-5_41659162_20100401123616930-2018-12-01-20_03_43.jpg,1677,3192,car,992,468,1015,489
screencapture-car1-ca-used-vehicle-2017-infiniti-q50-30t-id9099625-htm-2018-12-12-18_50_37.jpg,1472,4600,car,826,960,834,969
screencapture-goldfleet-autotrader-ca-used-Subaru-2013-Subaru-XV-Crosstrek-658871ca0a0e0ae80c59a76339db68ac-htm-2018-12-07-18_39_41.jpg,1680,3360,car,965,737,984,772
screencapture-chathamchrysler-autotrader-ca-certified-Jeep-2011-Jeep-WRANGLER-UNLIMITED-ef23fb630a0e08bd715eb093939bbfb3-htm-2018-12-01-20_02_57.jpg,1677,2069,car,957,801,973,832
screencapture-autoplanetdirect-ca-certified-Ford-2017-Ford-Escape-15797ef90a0e08bb6a8c6230e1269032-htm-2018-11-23-17_13_41.jpg,1920,2615,car,1082,932,1096,956
screencapture-downtownford-ca-used-Ford-2013-Ford-Edge-1b634bc60a0e0a3e59bdebaa200a5cb2-htm-2018-12-04-10_41_35.jpg,1677,3754,car,965,1167,982,1197
screencapture-acuradowntown-ca-used-vehicle-2017-acura-mdx-elite-package-id9076570-htm-2018-12-14-11_55_50.jpg,1472,9550,car,796,617,839,660
screencapture-heritagehonda-ca-used-Honda-2013-Honda-Odyssey-f562ac4d0a0e0ae8655803078ba23697-htm-2018-12-04-11_24_22.jpg,1677,2150,car,966,1157,982,1185
screencapture-peninsulaford-used-vehicle-2013-dodge-dart-limitedgt-id9014303-htm-2018-12-10-13_02_10.jpg,1680,2813,car,914,497,933,521
screencapture-seawaygm-VehicleDetails-used-2013-GMC-Sierra_1500-SLT-Cornwall-ON-3229152713-2018-12-08-20_15_41.jpg,1680,4293,car,779,1042,796,1069
screencapture-grimsbykia-certified-Kia-2014-Kia-Optima-ec08fba40a0e0c5a5548addbdaee7a19-htm-2018-12-10-12_46_26.jpg,1680,4121,car,968,754,983,783
screencapture-416autoplex-ca-used-Volkswagen-2012-Volkswagen-Touareg-e7cc2e890a0e08ba69fe50b898915b83-htm-2018-12-07-12_13_27.jpg,1680,3571,car,957,705,987,747
screencapture-silverwoodtoyota-used-Toyota-2014-Toyota-Tundra-67cb16b70a0e0aea070b55287a843135-htm-2018-12-07-17_29_58.jpg,1680,3820,car,965,666,984,699
screencapture-ontariochrysler-ca-used-Volkswagen-2010-Volkswagen-Tiguan-toronto-69571f850a0e0a3e4ced290a30c02a43-htm-2018-12-01-09_31_45.jpg,1677,4143,car,966,858,981,883
screencapture-myactionhonda-used-Mercedes-Benz-2012-Mercedes-Benz-E-Class-a73561170a0e08f721a6a0deda649276-htm-2018-12-07-20_27_59.jpg,1680,2020,car,745,669,758,693
screencapture-autotrader-ca-a-Toyota-RAV4-Ottawa-Ontario-5_41709278_20151103120223859-2018-12-12-19_12_51.jpg,1472,3395,car,890,596,911,609
screencapture-policaroacura-ca-used-vehicle-2013-acura-rdx-base-id9087599-htm-2018-12-11-09_21_49.jpg,1472,7681,car,804,513,821,537
screencapture-autotrader-ca-a-Kia-Soul-Perth-Ontario-5_38007425_20160415124622367-2018-12-13-11_31_40.jpg,1472,3225,car,889,597,910,609
screencapture-bayking-ca-used-vehicle-2013-dodge-grand-caravan-sesxt-id8994227-htm-2018-12-10-18_28_41.jpg,1472,8099,car,796,615,839,658
screencapture-colonyfordlincoln-used-Cadillac-2013-Cadillac-XTS-brampton-toronto-11dac4560a0e08b93b55fd6e87455e40-htm-2018-12-03-12_39_46.jpg,1677,2648,car,967,897,983,925
screencapture-hyattinfiniticalgary-used-Buick-2013-Buick-Encore-53c9f4370a0e0adf7aab203580e39543-htm-2018-12-05-10_06_10.jpg,1677,4961,car,1008,949,1026,978
screencapture-niagarachrysler-ca-certified-Dodge-2014-Dodge-Dart-23a061860a0e0adf55dd6460704f32b1-htm-2018-12-11-08_44_12.jpg,1472,3180,car,861,800,881,831
screencapture-barriechryslerdodgejeepram-used-Cadillac-2013-Cadillac-Ats-d38e99730a0e0aea72bbf459fca11e4e-htm-2018-12-05-13_46_39.jpg,1677,4619,car,971,827,983,851
screencapture-edlearnford-used-vehicle-2013-fiat-500-sport-id9056170-htm-2018-12-05-13_52_34.jpg,1677,6525,car,899,554,942,596
screencapture-colonyfordlincoln-new-Ford-2018-Ford-Escape-brampton-toronto-c840b1130a0e0ae93110b9ecc71ae486-htm-2018-12-14-11_51_36.jpg,1472,3572,car,865,892,881,919
screencapture-autoparkbarrie-ca-used-vehicle-2014-audi-a4-20-komfort-id8998503-htm-2018-12-11-08_23_56.jpg,1472,2886,car,796,571,839,615
screencapture-cooksvillehyundai-used-vehicle-2018-cadillac-cts-36l-luxury-id9064357-htm-2018-12-14-11_14_29.jpg,1472,2779,car,828,968,834,977
screencapture-camclarkford-used-Chrysler-2014-Chrysler-Town-Country-c56f9de60a0e08be358282a664aab7f2-htm-2018-12-08-20_26_34.jpg,1680,3489,car,965,774,982,802
screencapture-garstonmotors-used-Mitsubishi-2013-Mitsubishi-Outlander-8c598ef00a0e0a4053db23336d80bb14-htm-2018-12-12-17_35_32.jpg,1472,3743,car,864,746,880,775
screencapture-lexusoflondon-used-Chevrolet-2011-Chevrolet-Camaro-74d966900a0e08b9234fccd9db8e5840-htm-2018-12-06-19_21_29.jpg,1680,2663,car,969,937,988,968
screencapture-automobilecarrera-used-Hyundai-2013-Hyundai-Tucson-3fffa1ea0a0e0a427961f2ff116946d2-htm-2018-12-04-10_13_06.jpg,1677,3484,car,957,688,981,725
screencapture-richmondhillhonda-used-vehicle-2013-honda-accord-ex-l-navi-v6-id9087661-htm-2018-12-05-12_00_38.jpg,1677,8577,car,912,532,932,555
screencapture-monteroauto-used-Acura-2013-Acura-RDX-37a55d110a0e08bb0f93130be004bb20-htm-2018-12-04-16_20_34.jpg,1677,3558,car,963,708,984,744
screencapture-autocreditcanada-en-CA-used-kia-sportage-2013-797768-2018-12-04-16_08_07.jpg,1677,5901,car,988,800,1015,900
screencapture-bennettgm-VehicleDetails-new-2019-Chevrolet-Colorado-Crew_Cab_Short_Box_4_Wheel_Drive_LT-Cambridge-ON-3341104453-2018-12-13-15_25_15.jpg,1472,5305,car,679,780,697,808
screencapture-heuvelmanschev-ca-VehicleDetails-certified-2014-Buick-Enclave-Premium-Chatham-ON-3214581403-2018-12-14-11_41_30.jpg,1472,3804,car,570,761,586,787
screencapture-troystoys-net-certified-Hummer-2003-Hummer-H2-565fdbfe0a0e08ba5e3a70a486f2ddf4-htm-2018-12-06-12_16_23.jpg,1680,2865,car,968,878,981,892
screencapture-sherwoodparkchev-used-Audi-2013-Audi-Q5-693ba3bb0a0e08ba4cfb8f506938958f-htm-2018-12-05-13_23_55.jpg,1692,4430,car,976,1048,992,1076
screencapture-stcatharinesmazda-used-Mazda-2014-Mazda-Mazda5-3d2e38e30a0e08b9234fccd975fd1f0c-htm-2018-12-07-17_38_25.jpg,1680,4487,car,962,809,985,844
screencapture-myfamilyhonda-used-vehicle-2010-subaru-outback-25i-comes-with-winter-tires-id9067294-htm-2018-11-30-16_01_19 (1).jpg,1677,2411,car,893,622,935,666
screencapture-wilsonniblett-used-vehicle-2011-toyota-tundra-sr5-57l-v8-id9013323-htm-2018-11-30-17_29_20.jpg,1677,8773,car,896,782,946,832
screencapture-campbellfordchrysler-ca-used-Chrysler-2007-Chrysler-300-7c879f560a0e0ae83f9a0465235c4c47-htm-2018-12-06-12_40_21.jpg,1680,3806,car,972,810,985,833
screencapture-bellevilletrucks-certified-Dodge-2010-Dodge-Ram-2500-ff5e227f0a0e0a3b69e50153eeda03cb-htm-2018-11-22-12_31_30.jpg,1920,2493,car,1090,1072,1101,1084
screencapture-harmonyhyundai-new-vehicle-2019-hyundai-tucson-essential-wsafety-package-id9099306-htm-2018-12-14-11_32_14.jpg,1472,2542,car,601,335,618,359
screencapture-burlingtonnissan-ca-used-vehicle-2013-mercedes-benz-c-class-base-id8960187-htm-2018-12-05-12_14_16.jpg,1677,8786,car,898,666,943,715
screencapture-selectautocentre-ca-certified-Hyundai-2013-Hyundai-Santa-Fe-Sport-665225990a0e08be3ecd215959fcd40e-htm-2018-12-09-17_28_11.jpg,1680,3323,car,964,715,985,754
screencapture-sevenviewchrysler-ca-new-Jeep-2019-Jeep-Grand-Cherokee-0cc30cb30a0e0ae73012eceb446434c4-htm-2018-12-12-16_20_18.jpg,1472,3651,car,868,900,881,921
screencapture-riversideofprescott-VehicleDetails-used-2014-Jeep-Grand_Cherokee-Limited-Prescott-ON-2972445163-2018-12-07-13_34_21.jpg,1680,3520,car,780,833,796,860
screencapture-donnellyford-used-vehicle-2011-cadillac-srx-id9088062-htm-2018-12-06-08_46_52.jpg,1677,2660,car,899,553,941,594
screencapture-reddeermotors-vehicle-details-used-2013-chevrolet-silverado-1500-4x4-ext-cab-lt-z71-red-deer-alberta-id-26255668-2018-12-05-12_17_43.jpg,1677,2297,car,680,567,709,612
screencapture-revellford-used-Ford-2013-Ford-Escape-d6027b8e0a0e08bc4fbdc54c20c9e1f6-htm-2018-12-04-16_42_38.jpg,1677,3704,car,966,775,982,804
screencapture-progressiveautosales-used-vehicle-2013-chevrolet-impala-lt-id8797374-htm-2018-12-10-18_37_51.jpg,1472,3557,car,827,927,834,935
screencapture-bennettgm-VehicleDetails-used-2014-Nissan-Versa_Note-5dr_HB_Auto_1-6_S-Cambridge-ON-3306057463-2018-12-07-13_13_34.jpg,1680,3701,car,780,863,795,886
screencapture-caledonchrysler-ca-used-Mercedes-Benz-2017-Mercedes-Benz-E-Class-Bolton-ON-87ade5340a0e0a17146c15d82df8328a-htm-2018-12-14-19_16_17.jpg,1472,4069,car,866,916,882,940
screencapture-coliseumautosales-ca-used-Toyota-2012-Toyota-Tundra-c769abc80a0e08b97b37551adb902268-htm-2018-11-22-12_41_17.jpg,1920,3711,car,1088,1149,1103,1177
screencapture-dautoconnection-ca-inventory-2014-nissan-sentra-3009245-2018-12-07-13_18_37.jpg,1680,3589,car,556,522,598,564
screencapture-canadianfinemotors-ca-used-BMW-2014-BMW-M5-5ae7186a0a0e08b9234fccd95931625f-htm-2018-12-09-09_50_45.jpg,1680,2023,car,961,818,986,855
screencapture-northwestlexus-used-vehicle-2015-lexus-rx-350-sportdesign-id9059371-htm-2018-12-09-11_17_34.jpg,1680,8780,car,913,564,933,588
screencapture-donvalleynorthtoyota-certified-Toyota-2013-Toyota-Camry-c22f911d0a0e08f721a6a0dea34d2a61-htm-2018-12-09-11_38_53.jpg,1680,2854,car,963,922,977,951
screencapture-listowelkia-used-Kia-2019-Kia-Sorento-898ef7370a0e08ba5e3a70a42933315a-htm-2018-12-13-10_20_54.jpg,1472,2564,car,863,809,880,841
screencapture-betterwayautosales-certified-Chrysler-2013-Chrysler-200-hamilton-d5b0e0b60a0e0c5b09bcfabcd615f5b5-htm-2018-12-03-11_23_03.jpg,1677,4002,car,964,815,982,847
screencapture-mikeyarekdodge-ca-used-Buick-2014-Buick-Regal-1ac4689e0a0e0a6b3e6461ccf1c11fc5-htm-2018-12-09-10_08_07.jpg,1680,4322,car,971,801,986,825
screencapture-qualitycarsales-inventory-2016-dodge-grand-caravan-3079962-2018-11-23-15_00_23.jpg,1920,4872,car,721,619,733,640
screencapture-carnationcanadadirect-ca-certified-Audi-2013-Audi-A4-c5da43370a0e08ba4cfb8f501f67e1a4-htm-2018-12-04-10_39_36.jpg,1677,2556,car,965,818,983,849
screencapture-bmwtoronto-ca-used-BMW-2013-BMW-X1-77f62cde0a0d0c14620f21cf6b0779c1-htm-2018-12-12-10_21_53.jpg,1472,2951,car,850,828,891,872
screencapture-motortrendzonline-ca-used-vehicle-2011-subaru-outback-25-i-sport-package-id9092655-htm-2018-12-06-11_57_24.jpg,1680,8222,car,899,688,945,740
screencapture-barriechryslerdodgejeepram-used-Toyota-2010-Toyota-Camry-b23a75610a0e0ae87ad66e991d127a19-htm-2018-12-02-08_16_03.jpg,1677,3193,car,970,827,983,849
screencapture-oxforddodge-ca-used-Ram-2017-Ram-1500-89ce2b950a0e08bb0f93130bde664183-htm-2018-12-14-11_34_31.jpg,1472,4235,car,867,875,881,897
screencapture-kiaofstcatharines-used-Pontiac-2008-Pontiac-G6-20de8bc50a0e08ba2808fcd2c65d26ee-htm-2018-11-30-16_43_27.jpg,1677,2877,car,970,768,985,797
screencapture-stratfordkia-used-Volkswagen-2013-Volkswagen-Golf-32aad1e30a0e08bc0fb4d9577c0dbbf3-htm-2018-12-07-12_52_35.jpg,1680,3952,car,966,1143,985,1173
screencapture-riversideofprescott-VehicleDetails-certified-2013-Buick-Enclave-Leather-Prescott-ON-3308539763-2018-12-08-20_23_03.jpg,1680,3528,car,779,833,796,860
screencapture-urbanmotors-ca-used-Audi-2013-Audi-A4-allroad-dea480f90a0e08bd49cd090588e7b1ac-htm-2018-12-03-18_12_34.jpg,1677,1742,car,743,670,755,694
screencapture-cooksvillehyundai-used-vehicle-2018-gmc-yukon-xl-denali-id8996343-htm-2018-12-13-11_33_25.jpg,1472,3127,car,828,1257,833,1265
screencapture-donvalleynorthlexus-used-Lexus-2014-Lexus-ES-300h-d240cb2d0a0e0c5756cb95a91ebd46a6-htm-2018-12-10-13_17_37.jpg,1680,2272,car,964,835,984,868
screencapture-lakeheadmotors-ca-used-vehicle-2013-ram-1500-sport-id8827835-htm-2018-11-23-17_17_57.jpg,1920,7781,car,1028,531,1048,561
screencapture-bmwkingston-ca-used-vehicle-2013-bmw-x1-xdrive28i-id9091808-htm-2018-12-10-13_23_15.jpg,1680,8131,car,885,673,927,715
screencapture-miltonchrysler-ca-certified-FIAT-2013-FIAT-500-8873040e0a0d04fe0666cd47c04e745d-htm-2018-12-03-12_38_31.jpg,1677,4961,car,969,1015,984,1040
screencapture-autoparkbrampton-ca-used-vehicle-2017-mitsubishi-outlander-es-id9101891-htm-2018-12-14-11_13_05.jpg,1472,2859,car,827,973,834,984
screencapture-calgaryhyundai-used-Hyundai-2013-Hyundai-Sonata-dbf20d510a0e0ae9744ea1ffc9f240c3-htm-2018-12-07-12_21_48.jpg,1680,5265,car,1010,1112,1026,1141
screencapture-rogersmotors-ca-used-Toyota-2003-Toyota-Corolla-53b1de010a0e0a3d31d45cd341391efd-htm-2018-11-30-17_12_54.jpg,1677,3037,car,965,748,982,779
screencapture-bellevilletrucks-used-Ford-2012-Ford-F-250-b39a35410a0e0a3829015cbacdc8489f-htm-2018-12-07-20_34_13.jpg,1680,2358,car,969,1042,981,1052
screencapture-victorylaneauto-ca-inventory-2013-chevrolet-impala-2966489-2018-12-10-13_10_11.jpg,1680,2792,car,555,601,598,643
screencapture-autotrader-ca-a-Ram-1500-Ottawa-Ontario-5_40723234_20151103120223859-2018-12-12-19_10_05.jpg,1472,3454,car,891,596,911,609
screencapture-troystoys-net-certified-Chevrolet-2013-Chevrolet-Equinox-84acf3f00a0e0a3b57086be1228eae4d-htm-2018-12-10-18_16_35.jpg,1544,2841,car,865,880,877,890
screencapture-cooksvillehyundai-used-vehicle-2018-volkswagen-passat-20-tsi-trendline-id8979459-htm-2018-12-13-19_15_19.jpg,1472,2806,car,827,968,833,977
screencapture-nissanlloydminster-new-Nissan-2019-Nissan-Rogue-125f33d40a0e08b93b55fd6ea58b7f2b-htm-2018-12-14-11_46_25.jpg,1472,2263,car,880,814,901,848
screencapture-ajaxhyundai-used-vehicle-2018-nissan-versa-note-16-sv-id9022897-htm-2018-12-04-10_49_14.jpg,1677,2813,car,898,504,942,546
screencapture-downtownmotorproducts-ca-inventory-2011-dodge-grand-caravan-2994255-2018-11-28-16_46_45.jpg,1920,3435,car,698,508,751,561
screencapture-cooksvillehyundai-used-vehicle-2011-toyota-sienna-id9089436-htm-2018-12-06-17_13_38.jpg,1680,2099,car,901,560,944,602
screencapture-progressiveautosales-used-vehicle-2018-ford-f-150-id9087141-htm-2018-12-12-17_36_13.jpg,1472,2374,car,828,927,833,935
screencapture-autotrader-ca-a-lexus-rx-woodbridge-ontario-5_41985494_20181128154228936-2018-12-01-07_27_44.jpg,1677,2924,car,993,524,1012,536
screencapture-royaloaknissan-ca-new-Nissan-2018-Nissan-Murano-calgary-306412910a0e0ae773a94efa3f2a582d-htm-2018-12-14-13_35_14.jpg,1472,2600,car,864,897,879,926
screencapture-citybuick-used-vehicle-2013-ford-edge-sel-id8992513-htm-2018-12-04-16_26_19.jpg,1677,2918,car,900,567,943,609
screencapture-mazdaofrichmondhill-used-vehicle-2013-fiat-500-abarth-id9064653-htm-2018-12-04-16_15_24.jpg,1677,6546,car,898,675,948,727
screencapture-islingtonchrysler-ca-used-INFINITI-2013-INFINITI-JX35-5848c7bf0a0e0ae84c1f819dfb58bbfc-htm-2018-12-03-18_17_57.jpg,1677,5214,car,970,848,984,871
screencapture-germanstarmotorsinc-used-Volkswagen-2014-Volkswagen-Jetta-f44f465a0a0e08ba216a2bb1a58f068e-htm-2018-12-07-17_12_31.jpg,1680,2144,car,910,806,919,816
screencapture-imagehonda-autotrader-ca-certified-Honda-2014-Honda-Civic-dd4d8f320a0e08bc4cabdd08e301e68f-htm-2018-11-22-14_23_20.jpg,1920,3345,car,1089,897,1101,908
screencapture-riversideofprescott-VehicleDetails-certified-2013-Buick-Enclave-Leather-Prescott-ON-3308539763-2018-12-08-19_25_18.jpg,1680,3528,car,779,833,796,861
screencapture-collectionfinecars-used-vehicle-2013-audi-a4-id8277449-htm-2018-12-08-20_28_23.jpg,1680,2791,car,901,693,943,736
screencapture-endrasbmw-used-vehicle-2013-porsche-cayenne-s-id9087900-htm-2018-12-11-09_58_26.jpg,1472,8482,car,828,911,833,919
screencapture-autotrader-ca-a-Mitsubishi-Eclipse-Ottawa-Ontario-5_40491066_20151103120223859-2018-12-14-12_10_16.jpg,1472,3414,car,890,596,911,609
screencapture-brantfordkia-certified-Kia-2016-Kia-Sorento-fd3ed14f0a0e0ae73012eceb2a5a7be1-htm-2018-12-14-11_10_42.jpg,1472,3322,car,826,922,872,983
screencapture-summitautobrokers-autotrader-ca-certified-Hyundai-2013-Hyundai-Elantra-108462eb0a0e08be497353d5eda8b3e0-htm-2018-12-05-10_43_46.jpg,1677,2311,car,956,890,974,923
screencapture-worldfinecars-ca-used-vehicle-2015-bmw-x6-xdrive50i-id9098959-htm-2018-12-12-17_04_09.jpg,1472,8758,car,809,560,828,586
screencapture-leggatkiaburlington-ca-certified-Nissan-2013-Nissan-Rogue-75b33d310a0e0a420c72531e34157e58-htm-2018-12-10-18_59_32.jpg,1472,3040,car,840,813,856,839
screencapture-lakeshoremotors-autotrader-ca-used-Ford-2013-Ford-Edge-b657e2000a0e08b97b37551a78e97381-htm-2018-12-09-09_45_24.jpg,1680,3440,car,972,743,984,769
screencapture-stratfordkia-used-Volkswagen-2013-Volkswagen-Golf-32aad1e30a0e08bc0fb4d9577c0dbbf3-htm-2018-12-07-20_39_05.jpg,1680,3952,car,965,1143,985,1175
screencapture-favoritmotors-ca-used-BMW-2014-BMW-X5-toronto-61ae55be0a0e08b9234fccd9c7066108-htm-2018-12-08-20_47_22.jpg,1680,2378,car,951,750,967,774
screencapture-betterwayautosales-used-Dodge-2014-Dodge-Grand-Caravan-hamilton-60bbe1f80a0e0c594c8ed2cfb3cd4a11-htm-2018-12-07-19_47_11.jpg,1680,3406,car,964,814,983,846
screencapture-denhamford-ca-used-Ford-2013-Ford-F-150-wetaskiwin-be1295550a0e0ae706e7ffb72ecfb5f5-htm-2018-12-03-12_12_36.jpg,1677,3340,car,992,716,1005,740
screencapture-cobourgmazda-used-vehicle-2014-volkswagen-jetta-20l-trendline-id9051370-htm-2018-12-07-13_56_16.jpg,1680,7898,car,896,601,944,645
screencapture-leaseprogressive-used-Honda-2010-Honda-Ridgeline-75af97220a0e0a422d1cf3602181e0ee-htm-2018-12-06-19_57_40.jpg,1680,3565,car,967,725,986,759
screencapture-royalfinemotors-ca-2018-11-22-14_21_31.jpg,1920,1574,car,952,593,960,605
screencapture-pembrokenissan-ca-used-vehicle-2014-ford-mustang-v6-premium-id9041213-htm-2018-12-07-20_46_44.jpg,1680,7425,car,900,720,945,765
screencapture-autotrader-ca-a-Chevrolet-Cruze-Toronto-Ontario-5_41938804_20101022080026966-2018-12-13-15_59_56.jpg,1472,3516,car,891,619,912,635
screencapture-thrashersalesandleasing-used-Acura-2013-Acura-MDX-eeb96c300a0e08bb58323f66b1a4b3e3-htm-2018-12-08-19_28_00.jpg,1680,3878,car,968,763,983,793
